Year,Site,C/T,Plot,Plant,bud,flw_pk,sen,upr
2001,CASS,T,2,5,,,,
2001,CASS,T,3,1,,,,
2001,CASS,T,3,2,,,,
2001,CASS,T,3,3,,,,
2001,CASS,T,3,4,,,,
2001,CASS,T,3,5,,,,
2001,CASS,T,4,1,,,,
2001,CASS,T,4,2,182,191,,200
2001,CASS,T,4,3,,,,
2001,CASS,T,4,4,,,,
2001,CASS,T,4,5,,,,
2001,CASS,T,5,1,,,,
2001,CASS,T,5,2,,,,
2001,CASS,T,5,3,,,,
2001,CASS,T,5,4,,188,,200
2001,CASS,T,5,5,,,,
2001,CASS,T,6,1,188,194,,0
2001,CASS,T,6,2,179,188,,200
2001,CASS,T,6,3,,,,
2001,CASS,T,6,4,,,,
2001,CASS,T,6,5,,,,
2001,CASS,T,7,1,179,182,,206
2001,CASS,T,7,2,,,,
2001,CASS,T,7,3,,,,
2001,CASS,T,7,4,,,,
2001,CASS,T,7,5,,,,
2001,CASS,T,8,1,,,,
2001,CASS,T,8,2,,,,
2001,CASS,T,8,3,,,,
2001,CASS,T,8,4,,,,
2001,CASS,T,8,5,,,,
2001,CASS,T,9,1,,,,
2001,CASS,T,9,2,,,,
2001,CASS,T,9,3,,,,
2001,CASS,T,9,4,182,191,,213
2001,CASS,T,9,5,,,,
2001,CASS,T,10,1,,,,
2001,CASS,T,10,2,,,,
2001,CASS,T,10,3,,,,
2001,CASS,T,10,4,,,,
2001,CASS,T,10,5,179,182,,200
2001,CASS,T,11,1,,,,
2001,CASS,T,11,2,,,,
2001,CASS,T,11,3,,,,
2001,CASS,T,11,4,,,,
2001,CASS,T,11,5,,,,
2001,CASS,T,12,1,188,194,,213
2001,CASS,T,12,2,,,,
2001,CASS,T,12,3,,,,
2001,CASS,T,12,4,,,,
2001,CASS,T,12,5,,,,
2001,CASS,T,13,1,,,,
2001,CASS,T,13,2,,,,
2001,CASS,T,13,3,,,,
2001,CASS,T,13,4,,,,
2001,CASS,T,13,5,,,,
2001,CASS,T,14,1,,,,
2001,CASS,T,14,2,,,,
2001,CASS,T,14,3,,,,
2001,CASS,T,14,4,,,,
2001,CASS,T,14,5,,,,
2001,CASS,T,15,1,,,,
2001,CASS,T,15,2,179,188,,206
2001,CASS,T,15,3,,,,
2001,CASS,T,15,4,,,,
2001,CASS,T,15,5,,,,
2001,CASS,T,16,1,,,,
2001,CASS,T,16,2,179,182,,200
2001,CASS,T,16,3,,,,
2001,CASS,T,16,4,,,,
2001,CASS,T,16,5,,,,
2001,CASS,T,17,1,,,,
2001,CASS,T,17,2,,,,
2001,CASS,T,17,3,179,182,,206
2001,CASS,T,17,4,,,,
2001,CASS,T,17,5,179,182,,213
2001,CASS,T,18,1,,,,
2001,CASS,T,18,2,,,,
2001,CASS,T,18,3,,,,
2001,CASS,T,18,4,,,,
2001,CASS,T,18,5,,,,
2001,DRY,C,1,1,,,,
2001,DRY,C,1,2,,,,
2001,DRY,C,1,3,,,,
2001,DRY,C,1,4,,,,
2001,DRY,C,1,5,,,,
2001,DRY,C,2,1,,,,
2001,DRY,C,2,2,182,,,
2001,DRY,C,2,3,,,,
2001,DRY,C,2,4,,,,
2001,DRY,C,2,5,188,191,,200
2001,DRY,C,3,1,,,,
2001,DRY,C,3,2,,,,
2001,DRY,C,3,3,185,200,,
2001,DRY,C,3,4,200,,,
2001,DRY,C,3,5,194,,,
2001,DRY,C,4,1,,,,
2001,DRY,C,4,2,,,,
2001,DRY,C,4,3,,,,
2001,DRY,C,4,4,,,,
2001,DRY,C,4,5,,,,
2001,DRY,C,5,1,,,,
2001,DRY,C,5,2,182,194,,
2001,DRY,C,5,3,,,,
2001,DRY,C,5,4,,,,
2001,DRY,C,5,5,,,,
2001,DRY,C,6,1,,,,
2001,DRY,C,6,2,,,,
2001,DRY,C,6,3,182,194,,206
2001,DRY,C,6,4,,,,
2001,DRY,C,6,5,,,,
2001,DRY,C,7,1,,,,
2001,DRY,C,7,2,,,,
2001,DRY,C,7,3,,,,
2001,DRY,C,7,4,188,191,,213
2001,DRY,C,7,5,,,,
2001,DRY,C,8,1,,,,
2001,DRY,C,8,2,,,,
2001,DRY,C,8,3,188,194,,213
2001,DRY,C,8,4,,,,
2001,DRY,C,8,5,,,,
2001,DRY,C,9,1,185,200,,206
2001,DRY,C,9,2,,,,
2001,DRY,C,9,3,,,,
2001,DRY,C,9,4,,,,
2001,DRY,C,9,5,,,,
2001,DRY,C,10,1,,,,
2001,DRY,C,10,2,,,,
2001,DRY,C,10,3,,,,
2001,DRY,C,10,4,,,,
2001,DRY,C,10,5,,,,
2001,DRY,T,1,1,,,,
2001,DRY,T,1,2,185,200,,213
2001,DRY,T,1,3,,,,
2001,DRY,T,1,4,182,188,,200
2001,DRY,T,1,5,179,185,,200
2001,DRY,T,2,1,,,,
2001,DRY,T,2,2,,,,
2001,DRY,T,2,3,,,,
2001,DRY,T,2,4,182,191,,213
2001,DRY,T,2,5,182,194,,213
2001,DRY,T,3,1,,,,
2001,DRY,T,3,2,182,,,
2001,DRY,T,3,3,,,,
2001,DRY,T,3,4,,,,
2001,DRY,T,3,5,,,,
2001,DRY,T,4,1,,,,
2001,DRY,T,4,2,185,194,,200
2001,DRY,T,4,3,,,,
2001,DRY,T,4,4,,,,
2001,DRY,T,4,5,,,,
2001,DRY,T,5,1,,,,
2001,DRY,T,5,2,,,,
2001,DRY,T,5,3,,,,
2001,DRY,T,5,4,,,,
2001,DRY,T,5,5,,,,
2001,DRY,T,6,1,,,,
2001,DRY,T,6,2,,,,
2001,DRY,T,6,3,,,,
2001,DRY,T,6,4,,,,
2001,DRY,T,6,5,,,,
2001,DRY,T,7,1,,,,
2001,DRY,T,7,2,,,,
2001,DRY,T,7,3,,,,
2001,DRY,T,7,4,188,194,,206
2001,DRY,T,7,5,,,,
2001,DRY,T,8,1,,,,
2001,DRY,T,8,2,185,200,,213
2001,DRY,T,8,3,,,,
2001,DRY,T,8,4,,,,
2001,DRY,T,8,5,182,194,,213
2001,DRY,T,9,1,,,,
2001,DRY,T,9,2,,,,
2001,DRY,T,9,3,,,,
2001,DRY,T,9,4,,,,
2001,DRY,T,9,5,,,,
2001,DRY,T,10,1,,,,
2001,DRY,T,10,2,182,191,,220
2001,DRY,T,10,3,,,,
2001,DRY,T,10,4,,,,
2001,DRY,T,10,5,,,,
2000,DRY,C,1,1,,,,
2000,DRY,C,1,2,,,,
2000,DRY,C,1,3,171,,,
2000,DRY,C,1,4,177,191,,205
2000,DRY,C,1,5,,186,,
2000,DRY,C,2,1,171,181,,198
2000,DRY,C,2,2,171,186,,196
2000,DRY,C,2,3,171,181,,198
2000,DRY,C,2,4,171,181,,191
2000,DRY,C,2,5,177,,,
2000,DRY,C,3,1,171,191,,205
2000,DRY,C,3,2,171,191,,198
2000,DRY,C,3,3,171,181,,191
2000,DRY,C,3,4,171,,,
2000,DRY,C,3,5,171,186,,198
2000,DRY,C,4,1,171,181,,198
2000,DRY,C,4,2,171,186,,
2000,DRY,C,4,3,171,186,,198
2000,DRY,C,4,4,171,181,,191
2000,DRY,C,4,5,,,,
2000,DRY,C,5,1,,,,
2000,DRY,C,5,2,171,181,,198
2000,DRY,C,5,3,,,,
2000,DRY,C,5,4,171,181,,213
2000,DRY,C,5,5,171,186,,205
2000,DRY,C,6,1,171,191,,213
2000,DRY,C,6,2,,,,
2000,DRY,C,6,3,,,,
2000,DRY,C,6,4,171,,,191
2000,DRY,C,6,5,,,,
2000,DRY,C,7,1,171,181,,
2000,DRY,C,7,2,171,186,,
2000,DRY,C,7,3,,,,
2000,DRY,C,7,4,171,,,
2000,DRY,C,7,5,171,181,,
2000,DRY,T,1,1,,,,
2000,DRY,T,1,2,,,,
2000,DRY,T,1,3,,186,,198
2000,DRY,T,1,4,171,186,,191
2000,DRY,T,1,5,171,186,,191
2000,DRY,T,2,1,171,181,,205
2000,DRY,T,2,2,171,186,,191
2000,DRY,T,2,3,171,186,,213
2000,DRY,T,2,4,171,181,,191
2000,DRY,T,2,5,,,,
2000,DRY,T,3,1,171,181,,205
2000,DRY,T,3,2,,,,
2000,DRY,T,3,3,171,181,,191
2000,DRY,T,3,4,,,,
2000,DRY,T,3,5,,,,
2000,DRY,T,4,1,,,,
2000,DRY,T,4,2,171,,,198
2000,DRY,T,4,3,,,,
2000,DRY,T,4,4,,,,
2000,DRY,T,4,5,,,,
2000,DRY,T,5,1,171,186,,205
2000,DRY,T,5,2,171,181,,198
2000,DRY,T,5,3,171,181,,198
2000,DRY,T,5,4,177,181,,198
2000,DRY,T,5,5,171,181,,205
2000,DRY,T,6,1,171,,,
2000,DRY,T,6,2,171,181,,198
2000,DRY,T,6,3,,186,,205
2000,DRY,T,6,4,,,,
2000,DRY,T,6,5,,186,,198
2000,DRY,T,7,1,,,,
2000,DRY,T,7,2,171,181,,
2000,DRY,T,7,3,,,,
2000,DRY,T,7,4,,,,
2000,DRY,T,7,5,171,186,,
2000,CASS,C,1,1,173,191,,205
2000,CASS,C,1,2,173,186,,
2000,CASS,C,1,3,,,,
2000,CASS,C,1,4,,,,
2000,CASS,C,1,5,,,,
2000,CASS,C,2,1,173,198,,205
2000,CASS,C,2,2,173,186,,
2000,CASS,C,2,3,173,186,,198
2000,CASS,C,2,4,173,186,,221
2000,CASS,C,2,5,173,186,,198
2000,CASS,C,3,1,173,191,,205
2000,CASS,C,3,2,172,186,,226
2000,CASS,C,3,3,,,,
2000,CASS,C,3,4,173,182,,198
2000,CASS,C,3,5,173,182,,198
2000,CASS,C,4,1,,,,
2000,CASS,C,4,2,172,177,,191
2000,CASS,C,4,3,,,,
2000,CASS,C,4,4,,,,
2000,CASS,C,4,5,172,,,
2000,CASS,C,5,1,172,186,,191
2000,CASS,C,5,2,,182,,198
2000,CASS,C,5,3,172,,,
2000,CASS,C,5,4,172,182,,191
2000,CASS,C,5,5,,182,,198
2000,CASS,C,6,1,,,,
2000,CASS,C,6,2,172,186,,198
2000,CASS,C,6,3,,,,
2000,CASS,C,6,4,172,186,,198
2000,CASS,C,6,5,172,186,,198
2000,CASS,C,7,1,,,,
2000,CASS,C,7,2,,,,
2000,CASS,C,7,3,,,,
2000,CASS,C,7,4,,,,
2000,CASS,C,7,5,172,182,,198
2000,CASS,C,8,1,172,186,,198
2000,CASS,C,8,2,,,,
2000,CASS,C,8,3,,186,,221
2000,CASS,C,8,4,,,,
2000,CASS,C,8,5,172,186,,198
2000,CASS,C,9,1,172,186,,221
2000,CASS,C,9,2,,,,
2000,CASS,C,9,3,,,,
2000,CASS,C,9,4,,,,
2000,CASS,C,9,5,,,,
2000,CASS,C,10,1,,,,
2000,CASS,C,10,2,172,186,,205
2000,CASS,C,10,3,,,,
2000,CASS,C,10,4,172,182,,191
2000,CASS,C,10,5,,,,
2000,CASS,C,11,1,,186,,
2000,CASS,C,11,2,,,,
2000,CASS,C,11,3,,,,
2000,CASS,C,11,4,,186,,221
2000,CASS,C,11,5,172,182,,205
2000,CASS,C,12,1,172,186,,
2000,CASS,C,12,2,172,182,,191
2000,CASS,C,12,3,,,,
2000,CASS,C,12,4,172,182,,
2000,CASS,C,12,5,,,,
2000,CASS,C,13,1,172,182,,
2000,CASS,C,13,2,172,182,,
2000,CASS,C,13,3,172,,,
2000,CASS,C,13,4,,,,
2000,CASS,C,13,5,,,,
2000,CASS,C,14,1,,,,
2000,CASS,C,14,2,172,182,,191
2000,CASS,C,14,3,,,,
2000,CASS,C,14,4,,,,
2000,CASS,C,14,5,,,,
2000,CASS,C,15,1,172,186,,
2000,CASS,C,15,2,,,,
2000,CASS,C,15,3,,186,,
2000,CASS,C,15,4,,,,
2000,CASS,C,15,5,,,,
2000,CASS,C,16,1,,,,
2000,CASS,C,16,2,,,,
2000,CASS,C,16,3,172,182,,
2000,CASS,C,16,4,,,,
2000,CASS,C,16,5,,,,
2000,CASS,C,17,1,172,,,
2000,CASS,C,17,2,,,,
2000,CASS,C,17,3,172,182,,
2000,CASS,C,17,4,172,182,,
2000,CASS,C,17,5,,,,
2000,CASS,C,18,1,,,,
2000,CASS,C,18,2,,,,
2000,CASS,C,18,3,172,186,,
2000,CASS,C,18,4,172,,,
2000,CASS,C,18,5,172,186,,
2000,CASS,T,1,1,173,186,,198
2000,CASS,T,1,2,,,,
2000,CASS,T,1,3,,,,
2000,CASS,T,1,4,,,,
2000,CASS,T,1,5,173,186,,205
2000,CASS,T,2,1,173,,,
2000,CASS,T,2,2,,,,
2000,CASS,T,2,3,173,182,,191
2000,CASS,T,2,4,177,186,,205
2000,CASS,T,2,5,,,,
2000,CASS,T,3,1,,,,
2000,CASS,T,3,2,,186,,205
2000,CASS,T,3,3,177,186,,221
2000,CASS,T,3,4,177,,,
2000,CASS,T,3,5,,,,
2000,CASS,T,4,1,,,,
2000,CASS,T,4,2,,,,
2000,CASS,T,4,3,172,191,,205
2000,CASS,T,4,4,172,191,,213
2000,CASS,T,4,5,,,,
2000,CASS,T,5,1,172,182,,198
2000,CASS,T,5,2,172,186,,205
2000,CASS,T,5,3,,182,,191
2000,CASS,T,5,4,,,,
2000,CASS,T,5,5,,,,
2000,CASS,T,6,1,172,,,
2000,CASS,T,6,2,,,,
2000,CASS,T,6,3,,,,
2000,CASS,T,6,4,172,191,,205
2000,CASS,T,6,5,,,,
2000,CASS,T,7,1,,,,
2000,CASS,T,7,2,,,,
2000,CASS,T,7,3,172,186,,205
2000,CASS,T,7,4,172,186,,198
2000,CASS,T,7,5,,,,
2000,CASS,T,8,1,,,,
2000,CASS,T,8,2,172,182,,191
2000,CASS,T,8,3,172,182,,191
2000,CASS,T,8,4,172,186,,221
2000,CASS,T,8,5,172,182,,198
2000,CASS,T,9,1,172,186,,205
2000,CASS,T,9,2,,,,
2000,CASS,T,9,3,,182,,198
2000,CASS,T,9,4,,,,
2000,CASS,T,9,5,,182,,198
2000,CASS,T,10,1,,,,
2000,CASS,T,10,2,,,,
2000,CASS,T,10,3,,,,
2000,CASS,T,10,4,,,,
2000,CASS,T,10,5,172,177,,191
2000,CASS,T,11,1,,,,
2000,CASS,T,11,2,172,,,
2000,CASS,T,11,3,,,,
2000,CASS,T,11,4,172,182,,
2000,CASS,T,11,5,172,,,
2000,CASS,T,12,1,,,,
2000,CASS,T,12,2,,,,
2000,CASS,T,12,3,172,196,,198
2000,CASS,T,12,4,,,,
2000,CASS,T,12,5,,,,
2000,CASS,T,13,1,,186,,
2000,CASS,T,13,2,,,,
2000,CASS,T,13,3,,,,
2000,CASS,T,13,4,,186,,
2000,CASS,T,13,5,,186,,
2000,CASS,T,14,1,172,182,,198
2000,CASS,T,14,2,,,,
2000,CASS,T,14,3,,,,
2000,CASS,T,14,4,,,,
2000,CASS,T,14,5,172,182,,191
2000,CASS,T,15,1,,,,
2000,CASS,T,15,2,172,182,,
2000,CASS,T,15,3,,,,
2000,CASS,T,15,4,172,182,,
2000,CASS,T,15,5,,,,
2000,CASS,T,16,1,,,,
2000,CASS,T,16,2,,,,
2000,CASS,T,16,3,172,186,,
2000,CASS,T,16,4,,186,,
2000,CASS,T,16,5,,,,
2000,CASS,T,17,1,,,,
2000,CASS,T,17,2,,,,
2000,CASS,T,17,3,172,182,,
2000,CASS,T,17,4,,,,
2000,CASS,T,17,5,,,,
2000,CASS,T,18,1,,182,,
2000,CASS,T,18,2,172,186,,
2000,CASS,T,18,3,,186,,
2000,CASS,T,18,4,,,,
2000,CASS,T,18,5,172,182,,
1998,CASS,C,1,1,180,192,,201
1998,CASS,C,1,2,,,,
1998,CASS,C,1,3,,,,
1998,CASS,C,1,4,,,,
1998,CASS,C,1,5,,,,
1998,CASS,C,2,1,,,,
1998,CASS,C,2,2,,,,
1998,CASS,C,2,3,,,,
1998,CASS,C,2,4,,,,
1998,CASS,C,2,5,,,,
1998,CASS,C,3,1,168,,,
1998,CASS,C,3,2,,,,
1998,CASS,C,3,3,168,183,,195
1998,CASS,C,3,4,,,,
1998,CASS,C,3,5,,,,
1998,CASS,C,4,1,171,183,,195
1998,CASS,C,4,2,168,186,,195
1998,CASS,C,4,3,171,189,,201
1998,CASS,C,4,4,,,,
1998,CASS,C,4,5,174,183,,201
1998,CASS,C,5,1,,,,
1998,CASS,C,5,2,,,,
1998,CASS,C,5,3,,,,
1998,CASS,C,5,4,,,,
1998,CASS,C,5,5,,,,
1998,CASS,C,6,1,,,,
1998,CASS,C,6,2,,,,
1998,CASS,C,6,3,,,,
1998,CASS,C,6,4,,,,
1998,CASS,C,6,5,,,,
1998,CASS,C,7,1,,,,
1998,CASS,C,7,2,,,,
1998,CASS,C,7,3,,,,
1998,CASS,C,7,4,,,,
1998,CASS,C,7,5,168,186,,201
1998,CASS,C,8,1,,,,
1998,CASS,C,8,2,,,,
1998,CASS,C,8,3,,,,
1998,CASS,C,8,4,,,,
1998,CASS,C,8,5,171,186,,201
1998,CASS,C,9,1,,,,
1998,CASS,C,9,2,,,,
1998,CASS,C,9,3,,,,
1998,CASS,C,9,4,,,,
1998,CASS,C,9,5,,,,
1998,CASS,C,10,1,,,,
1998,CASS,C,10,2,180,186,,201
1998,CASS,C,10,3,168,186,,221
1998,CASS,C,10,4,168,186,,195
1998,CASS,C,10,5,,,,
1998,CASS,C,11,1,,,,
1998,CASS,C,11,2,,,,
1998,CASS,C,11,3,,,,
1998,CASS,C,11,4,180,186,,201
1998,CASS,C,11,5,,,,
1998,CASS,C,12,1,,,,
1998,CASS,C,12,2,,,,
1998,CASS,C,12,3,,,,
1998,CASS,C,12,4,,,,
1998,CASS,C,12,5,,,,
1998,CASS,C,13,1,,,,
1998,CASS,C,13,2,177,183,,189
1998,CASS,C,13,3,,,,
1998,CASS,C,13,4,,,,
1998,CASS,C,13,5,,,,
1998,CASS,C,14,1,177,183,,201
1998,CASS,C,14,2,,,,
1998,CASS,C,14,3,,,,
1998,CASS,C,14,4,,,,
1998,CASS,C,14,5,,,,
1998,CASS,C,15,1,,,,
1998,CASS,C,15,2,,,,
1998,CASS,C,15,3,,,,
1998,CASS,C,15,4,,,,
1998,CASS,C,15,5,,,,
